run_id,experiment_name,experiment_config_name,experiment_type,model_type,seed,start_time,end_time,log_path,wall_time_sec,wall_time_min,cpu_time_sec,dataset,dataset_path,dataset_hash,config_path,config_hash,split_path,split_hash,split_method,split_bins,split_test_frac,features,n_features,targets,n_targets,width,depth,activation,batch_size,epochs,learning_rate,weight_decay,early_stopping_patience,scheduler_factor,scheduler_patience,physics_mode,epochs_pre,epochs_phys,w_data,w_cont,w_mom,best_val,platform,python_version,torch_version,cuda_available,cuda_version,gpu_name,gpu_memory_gb,ram_total_gb,cpu_count_logical,cpu_count_physical,mae_uv_coarse,rmse_uv_coarse,mae_p_coarse,rmse_p_coarse,l2_rel_uv_coarse,l2_rel_p_coarse,mae_uv_corrected,rmse_uv_corrected,mae_p_corrected,rmse_p_corrected,l2_rel_uv_corrected,l2_rel_p_corrected,rer_uv,rer_p,improvement_mae_uv_pct,improvement_mae_p_pct,n_test,mae_div_coarse,rmse_div_coarse,l2_div_coarse,linf_div_coarse,mae_div_fine,rmse_div_fine,l2_div_fine,linf_div_fine,mae_div_delta,rmse_div_delta,l2_div_delta,linf_div_delta,mae_div_corrected,rmse_div_corrected,l2_div_corrected,linf_div_corrected,mean_div_corrected,std_div_corrected,mae_div_error_vs_fine,rmse_div_error_vs_fine,l2_div_error_vs_fine,linf_div_error_vs_fine,improvement_div_rmse_vs_coarse_pct,improvement_div_mae_vs_coarse_pct,improvement_div_rmse_vs_fine_pct,model_path,accuracy_metrics_path,physics_metrics_path,accuracy_predictions_path,physics_predictions_path,mlp_records,mlp_first_epoch,mlp_last_epoch,mlp_initial_lr,mlp_final_lr,mlp_loss_train_initial,mlp_loss_train_final,mlp_loss_train_min,mlp_loss_val_initial,mlp_loss_val_final,mlp_loss_val_min,mlp_best_val_initial,mlp_best_val_final,mlp_best_val_min,pinn_continuity_records,pinn_continuity_first_epoch,pinn_continuity_last_epoch,pinn_continuity_initial_lr,pinn_continuity_final_lr,pinn_continuity_loss_total_initial,pinn_continuity_loss_total_final,pinn_continuity_loss_total_min,pinn_continuity_loss_data_initial,pinn_continuity_loss_data_final,pinn_continuity_loss_data_min,pinn_continuity_loss_cont_initial,pinn_continuity_loss_cont_final,pinn_continuity_loss_cont_min,pinn_continuity_val_score_initial,pinn_continuity_val_score_final,pinn_continuity_val_score_min,pinn_continuity_val_data_initial,pinn_continuity_val_data_final,pinn_continuity_val_data_min,pinn_continuity_val_cont_initial,pinn_continuity_val_cont_final,pinn_continuity_val_cont_min,pinn_continuity_best_val_initial,pinn_continuity_best_val_final,pinn_continuity_best_val_min,pinn_pre_records,pinn_pre_first_epoch,pinn_pre_last_epoch,pinn_pre_initial_lr,pinn_pre_final_lr,pinn_pre_loss_train_initial,pinn_pre_loss_train_final,pinn_pre_loss_train_min,pinn_pre_loss_val_initial,pinn_pre_loss_val_final,pinn_pre_loss_val_min,pinn_pre_best_val_initial,pinn_pre_best_val_final,pinn_pre_best_val_min,pinn_cont_mom_records,pinn_cont_mom_first_epoch,pinn_cont_mom_last_epoch,pinn_cont_mom_initial_lr,pinn_cont_mom_final_lr,pinn_cont_mom_loss_total_initial,pinn_cont_mom_loss_total_final,pinn_cont_mom_loss_total_min,pinn_cont_mom_loss_data_initial,pinn_cont_mom_loss_data_final,pinn_cont_mom_loss_data_min,pinn_cont_mom_loss_cont_initial,pinn_cont_mom_loss_cont_final,pinn_cont_mom_loss_cont_min,pinn_cont_mom_loss_mom_initial,pinn_cont_mom_loss_mom_final,pinn_cont_mom_loss_mom_min,pinn_cont_mom_val_score_initial,pinn_cont_mom_val_score_final,pinn_cont_mom_val_score_min,pinn_cont_mom_val_data_initial,pinn_cont_mom_val_data_final,pinn_cont_mom_val_data_min,pinn_cont_mom_val_cont_initial,pinn_cont_mom_val_cont_final,pinn_cont_mom_val_cont_min,pinn_cont_mom_best_val_initial,pinn_cont_mom_best_val_final,pinn_cont_mom_best_val_min,pinn_momentum_records,pinn_momentum_first_epoch,pinn_momentum_last_epoch,pinn_momentum_initial_lr,pinn_momentum_final_lr,pinn_momentum_loss_total_initial,pinn_momentum_loss_total_final,pinn_momentum_loss_total_min,pinn_momentum_loss_data_initial,pinn_momentum_loss_data_final,pinn_momentum_loss_data_min,pinn_momentum_loss_mom_initial,pinn_momentum_loss_mom_final,pinn_momentum_loss_mom_min,pinn_momentum_val_score_initial,pinn_momentum_val_score_final,pinn_momentum_val_score_min,pinn_momentum_val_data_initial,pinn_momentum_val_data_final,pinn_momentum_val_data_min,pinn_momentum_val_cont_initial,pinn_momentum_val_cont_final,pinn_momentum_val_cont_min,pinn_momentum_best_val_initial,pinn_momentum_best_val_final,pinn_momentum_best_val_min
mlp_base_k_epsilon_20260727_211435,mlp_base,base,k_epsilon,mlp,42,2026-07-27 21:14:36.146810,2026-07-27 21:19:13.974436,logs/mlp/mlp_base_20260727_211435/mlp_base_k_epsilon_20260727_211435.json,277.82763199799956,4.630460533299993,88.29657028,dataset_bfs_2d_kepsilon_Re36000_full.parquet,data/data_processed/dataset_bfs_2d_kepsilon_Re36000_full.parquet,8f6558889c23c5184d16fc3a3f2b428ab9dd08a3a6980a5b18278273fcfbae67,configs/baseline/mlp_base.yaml,cc14f4ff75143a01342ef9826f453b8c6b96f1987bda1be9bbd37188a9740c70,data/data_processed/splits/dataset_bfs_2d_kepsilon_Re36000_full_spatial_x_quantile_x/b8_v1_seed42.json,55875800c868ce36e0554e8bf4ff082b53becd7e513e5b3e4b51b093c27aefd6,spatial_x_quantile_x_v1,8,0.2,"x, y, Ux, Uy, p, Re_norm",6,"dUx, dUy, dp",3,64,4,tanh,4096,1000,0.001,1e-06,20,0.5,10,,,,,,,0.014895792033192605,Linux-6.8.0-136-generic-x86_64-with-glibc2.35,3.11.14,2.9.1+cu128,True,12.8,NVIDIA GeForce RTX 3060,11.62,31.16,12,6,6.016800880432129,9.75035572052002,285.3958740234375,347.7868347167969,0.2169261872768402,0.8694500923156738,0.7040123343467712,1.3043769598007202,16.790321350097656,26.304447174072266,0.029019813984632492,0.06575983017683029,0.8829922498123136,0.9411683108329775,88.29922498123136,94.11683108329775,20118.0,0.15515020901390997,3.3771785420629157,1071.0981433818506,241.538,0.4239914618908968,5.366321663790969,1701.9701799257798,864.239,122.15228853741772,465.6407890935284,147681.55679926943,19221.38671875,122.2334496338448,465.66266471466844,147688.4948207262,19221.39280435,-5.433856183513882,465.6309595765112,122.26008298202935,465.70548239758,147702.07477810758,19221.37774765,-13688.511886914426,-78683.94132416927,-8577.501907064345,results/models/mlp_base_d4_w64.pt,results/metrics/mlp/mlp_base_20260727_211435/mlp_base_d4_w64_seed42.json,results/metrics/mlp/mlp_base_20260727_211435/mlp_base_d4_w64_seed42_physics.json,results/metrics/mlp/mlp_base_20260727_211435/mlp_base_d4_w64_seed42_predictions.parquet,results/metrics/mlp/mlp_base_20260727_211435/mlp_base_d4_w64_seed42_physics_predictions.parquet,77.0,1.0,760.0,0.001,7.8125e-06,0.8213613033294678,0.013061771757508578,0.013040507898518914,0.7325009033639431,0.014900634135450612,0.014895792033192605,0.7325009033639431,0.014895792033192605,0.014895792033192605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp_base_k_epsilon_20260727_213239,mlp_base,base,k_epsilon,mlp,42,2026-07-27 21:32:39.604095,2026-07-27 21:37:12.697078,logs/mlp/mlp_base_20260727_213239/mlp_base_k_epsilon_20260727_213239.json,273.0929705939998,4.5515495098999965,87.24982900500001,dataset_bfs_2d_kepsilon_Re36000_full.parquet,data/data_processed/dataset_bfs_2d_kepsilon_Re36000_full.parquet,8f6558889c23c5184d16fc3a3f2b428ab9dd08a3a6980a5b18278273fcfbae67,configs/baseline/mlp_base.yaml,cc14f4ff75143a01342ef9826f453b8c6b96f1987bda1be9bbd37188a9740c70,data/data_processed/splits/dataset_bfs_2d_kepsilon_Re36000_full_spatial_x_quantile_x/b8_v1_seed42.json,55875800c868ce36e0554e8bf4ff082b53becd7e513e5b3e4b51b093c27aefd6,spatial_x_quantile_x_v1,8,0.2,"x, y, Ux, Uy, p, Re_norm",6,"dUx, dUy, dp",3,64,4,tanh,4096,1000,0.001,1e-06,20,0.5,10,,,,,,,0.014895792033192605,Linux-6.8.0-136-generic-x86_64-with-glibc2.35,3.11.14,2.9.1+cu128,True,12.8,NVIDIA GeForce RTX 3060,11.62,31.16,12,6,6.016800880432129,9.75035572052002,285.3958740234375,347.7868347167969,0.2169261872768402,0.8694500923156738,0.7040123343467712,1.3043769598007202,16.790321350097656,26.304447174072266,0.029019813984632492,0.06575983017683029,0.8829922498123136,0.9411683108329775,88.29922498123136,94.11683108329775,20118.0,0.15515020901390997,3.3771785420629157,1071.0981433818506,241.538,0.4239914618908968,5.366321663790969,1701.9701799257798,864.239,122.15228853741772,465.6407890935284,147681.55679926943,19221.38671875,122.2334496338448,465.66266471466844,147688.4948207262,19221.39280435,-5.433856183513882,465.6309595765112,122.26008298202935,465.70548239758,147702.07477810758,19221.37774765,-13688.511886914426,-78683.94132416927,-8577.501907064345,results/models/mlp_base_d4_w64.pt,results/metrics/mlp/mlp_base_20260727_213239/mlp_base_d4_w64_seed42.json,results/metrics/mlp/mlp_base_20260727_213239/mlp_base_d4_w64_seed42_physics.json,results/metrics/mlp/mlp_base_20260727_213239/mlp_base_d4_w64_seed42_predictions.parquet,results/metrics/mlp/mlp_base_20260727_213239/mlp_base_d4_w64_seed42_physics_predictions.parquet,77.0,1.0,760.0,0.001,7.8125e-06,0.8213613033294678,0.013061771757508578,0.013040507898518914,0.7325009033639431,0.014900634135450612,0.014895792033192605,0.7325009033639431,0.014895792033192605,0.014895792033192605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp_base_k_epsilon_20260728_022858,mlp_base,base,k_epsilon,mlp,42,2026-07-28 02:28:58.165951,2026-07-28 02:33:41.358933,logs/mlp/mlp_base_20260728_022858/mlp_base_k_epsilon_20260728_022858.json,283.1929789740025,4.7198829829000415,88.583879279,dataset_bfs_2d_kepsilon_Re36000_full.parquet,data/data_processed/dataset_bfs_2d_kepsilon_Re36000_full.parquet,8f6558889c23c5184d16fc3a3f2b428ab9dd08a3a6980a5b18278273fcfbae67,configs/baseline/mlp_base.yaml,cc14f4ff75143a01342ef9826f453b8c6b96f1987bda1be9bbd37188a9740c70,data/data_processed/splits/dataset_bfs_2d_kepsilon_Re36000_full_spatial_x_quantile_x/b8_v1_seed42.json,55875800c868ce36e0554e8bf4ff082b53becd7e513e5b3e4b51b093c27aefd6,spatial_x_quantile_x_v1,8,0.2,"x, y, Ux, Uy, p, Re_norm",6,"dUx, dUy, dp",3,64,4,tanh,4096,1000,0.001,1e-06,20,0.5,10,,,,,,,0.014895792033192605,Linux-6.8.0-136-generic-x86_64-with-glibc2.35,3.11.14,2.9.1+cu128,True,12.8,NVIDIA GeForce RTX 3060,11.62,31.16,12,6,6.016800880432129,9.75035572052002,285.3958740234375,347.7868347167969,0.2169261872768402,0.8694500923156738,0.7040123343467712,1.3043769598007202,16.790321350097656,26.304447174072266,0.029019813984632492,0.06575983017683029,0.8829922498123136,0.9411683108329775,88.29922498123136,94.11683108329775,20118.0,0.15515020901390997,3.3771785420629157,1071.0981433818506,241.538,0.4239914618908968,5.366321663790969,1701.9701799257798,864.239,122.15228853741772,465.6407890935284,147681.55679926943,19221.38671875,122.2334496338448,465.66266471466844,147688.4948207262,19221.39280435,-5.433856183513882,465.6309595765112,122.26008298202935,465.70548239758,147702.07477810758,19221.37774765,-13688.511886914426,-78683.94132416927,-8577.501907064345,results/models/mlp/mlp_base_20260728_022858/mlp_base_d4_w64.pt,results/metrics/mlp/mlp_base_20260728_022858/mlp_base_d4_w64_seed42.json,results/metrics/mlp/mlp_base_20260728_022858/mlp_base_d4_w64_seed42_physics.json,results/metrics/mlp/mlp_base_20260728_022858/mlp_base_d4_w64_seed42_predictions.parquet,results/metrics/mlp/mlp_base_20260728_022858/mlp_base_d4_w64_seed42_physics_predictions.parquet,77.0,1.0,760.0,0.001,7.8125e-06,0.8213613033294678,0.013061771757508578,0.013040507898518914,0.7325009033639431,0.014900634135450612,0.014895792033192605,0.7325009033639431,0.014895792033192605,0.014895792033192605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp_base_k_epsilon_20260729_192246,mlp_base,base,k_epsilon,mlp,42,2026-07-29 19:22:46.904479,2026-07-29 19:27:22.293471,logs/mlp/mlp_base_20260729_192246/mlp_base_k_epsilon_20260729_192246.json,275.3889900140002,4.589816500233337,87.542882672,dataset_bfs_2d_kepsilon_Re36000_full.parquet,data/data_processed/dataset_bfs_2d_kepsilon_Re36000_full.parquet,8f6558889c23c5184d16fc3a3f2b428ab9dd08a3a6980a5b18278273fcfbae67,/app/configs/baseline/mlp_base.yaml,cc14f4ff75143a01342ef9826f453b8c6b96f1987bda1be9bbd37188a9740c70,data/data_processed/splits/dataset_bfs_2d_kepsilon_Re36000_full_spatial_x_quantile_x/b8_v1_seed42.json,55875800c868ce36e0554e8bf4ff082b53becd7e513e5b3e4b51b093c27aefd6,spatial_x_quantile_x_v1,8,0.2,"x, y, Ux, Uy, p, Re_norm",6,"dUx, dUy, dp",3,64,4,tanh,4096,1000,0.001,1e-06,20,0.5,10,,,,,,,0.014895792033192605,Linux-6.8.0-136-generic-x86_64-with-glibc2.35,3.11.14,2.9.1+cu128,True,12.8,NVIDIA GeForce RTX 3060,11.62,31.16,12,6,6.016800880432129,9.75035572052002,285.3958740234375,347.7868347167969,0.2169261872768402,0.8694500923156738,0.7040123343467712,1.3043769598007202,16.790321350097656,26.304447174072266,0.029019813984632492,0.06575983017683029,0.8829922498123136,0.9411683108329775,88.29922498123136,94.11683108329775,20118.0,0.15515020901390997,3.3771785420629157,1071.0981433818506,241.538,0.4239914618908968,5.366321663790969,1701.9701799257798,864.239,122.15228853741772,465.6407890935284,147681.55679926943,19221.38671875,122.2334496338448,465.66266471466844,147688.4948207262,19221.39280435,-5.433856183513882,465.6309595765112,122.26008298202935,465.70548239758,147702.07477810758,19221.37774765,-13688.511886914426,-78683.94132416927,-8577.501907064345,results/models/mlp/mlp_base_20260729_192246/mlp_base_d4_w64.pt,results/metrics/mlp/mlp_base_20260729_192246/mlp_base_d4_w64_seed42.json,results/metrics/mlp/mlp_base_20260729_192246/mlp_base_d4_w64_seed42_physics.json,results/metrics/mlp/mlp_base_20260729_192246/mlp_base_d4_w64_seed42_predictions.parquet,results/metrics/mlp/mlp_base_20260729_192246/mlp_base_d4_w64_seed42_physics_predictions.parquet,77.0,1.0,760.0,0.001,7.8125e-06,0.8213613033294678,0.013061771757508578,0.013040507898518914,0.7325009033639431,0.014900634135450612,0.014895792033192605,0.7325009033639431,0.014895792033192605,0.014895792033192605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp_base_k_epsilon_20260826_003112,mlp_base,base,k_epsilon,mlp,42,2026-08-26 00:31:13.039805,2026-08-26 00:35:53.084928,logs/mlp/mlp_base_20260826_003112/mlp_base_k_epsilon_20260826_003112.json,280.04511840399937,4.667418640066656,88.60340931799999,dataset_bfs_2d_kepsilon_Re36000_full.parquet,data/data_processed/dataset_bfs_2d_kepsilon_Re36000_full.parquet,ce6b9b25461013481af116021cfe6f08f5f0dd85be76589d7a3d46be70ae422b,/app/configs/baseline/mlp_base.yaml,cc14f4ff75143a01342ef9826f453b8c6b96f1987bda1be9bbd37188a9740c70,data/data_processed/splits/dataset_bfs_2d_kepsilon_Re36000_full_spatial_x_quantile_x/b8_v1_seed42.json,55875800c868ce36e0554e8bf4ff082b53becd7e513e5b3e4b51b093c27aefd6,spatial_x_quantile_x_v1,8,0.2,"x, y, Ux, Uy, p, Re_norm",6,"dUx, dUy, dp",3,64,4,tanh,4096,1000,0.001,1e-06,20,0.5,10,,,,,,,0.014895792033192605,Linux-7.0.0-30-generic-x86_64-with-glibc2.35,3.11.14,2.9.1+cu128,True,12.8,NVIDIA GeForce RTX 3060,11.63,31.23,12,6,6.016800880432129,9.75035572052002,285.3958740234375,347.7868347167969,0.2169261872768402,0.8694500923156738,0.7040123343467712,1.3043769598007202,16.790321350097656,26.304447174072266,0.029019813984632492,0.06575983017683029,0.8829922498123136,0.9411683108329775,88.29922498123136,94.11683108329775,20118.0,0.15515020901390997,3.3771785420629157,1071.0981433818506,241.538,0.4239914618908968,5.366321663790969,1701.9701799257798,864.239,122.15228853741772,465.6407890935284,147681.55679926943,19221.38671875,122.2334496338448,465.66266471466844,147688.4948207262,19221.39280435,-5.433856183513882,465.6309595765112,122.26008298202935,465.70548239758,147702.07477810758,19221.37774765,-13688.511886914426,-78683.94132416927,-8577.501907064345,results/models/mlp/mlp_base_20260826_003112/mlp_base_d4_w64.pt,results/metrics/mlp/mlp_base_20260826_003112/mlp_base_d4_w64_seed42.json,results/metrics/mlp/mlp_base_20260826_003112/mlp_base_d4_w64_seed42_physics.json,results/metrics/mlp/mlp_base_20260826_003112/mlp_base_d4_w64_seed42_predictions.parquet,results/metrics/mlp/mlp_base_20260826_003112/mlp_base_d4_w64_seed42_physics_predictions.parquet,77.0,1.0,760.0,0.001,7.8125e-06,0.8213613033294678,0.013061771757508578,0.013040507898518914,0.7325009033639431,0.014900634135450612,0.014895792033192605,0.7325009033639431,0.014895792033192605,0.014895792033192605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp_base_k_epsilon_20260826_185718,mlp_base,base,k_epsilon,mlp,42,2026-08-26 18:57:19.299332,2026-08-26 19:02:01.768626,logs/mlp/mlp_base_20260826_185718/mlp_base_k_epsilon_20260826_185718.json,282.46929069,4.7078215115,88.222499239,dataset_bfs_2d_kepsilon_Re36000_full.parquet,data/data_processed/dataset_bfs_2d_kepsilon_Re36000_full.parquet,ce6b9b25461013481af116021cfe6f08f5f0dd85be76589d7a3d46be70ae422b,/app/configs/baseline/mlp_base.yaml,cc14f4ff75143a01342ef9826f453b8c6b96f1987bda1be9bbd37188a9740c70,data/data_processed/splits/dataset_bfs_2d_kepsilon_Re36000_full_spatial_x_quantile_x/b8_v1_seed42.json,55875800c868ce36e0554e8bf4ff082b53becd7e513e5b3e4b51b093c27aefd6,spatial_x_quantile_x_v1,8,0.2,"x, y, Ux, Uy, p, Re_norm",6,"dUx, dUy, dp",3,64,4,tanh,4096,1000,0.001,1e-06,20,0.5,10,,,,,,,0.014895792033192605,Linux-7.0.0-30-generic-x86_64-with-glibc2.35,3.11.14,2.9.1+cu128,True,12.8,NVIDIA GeForce RTX 3060,11.63,31.23,12,6,6.016800880432129,9.75035572052002,285.3958740234375,347.7868347167969,0.2169261872768402,0.8694500923156738,0.7040123343467712,1.3043769598007202,16.790321350097656,26.304447174072266,0.029019813984632492,0.06575983017683029,0.8829922498123136,0.9411683108329775,88.29922498123136,94.11683108329775,20118.0,0.15515020901390997,3.3771785420629157,1071.0981433818506,241.538,0.4239914618908968,5.366321663790969,1701.9701799257798,864.239,122.15228853741772,465.6407890935284,147681.55679926943,19221.38671875,122.2334496338448,465.66266471466844,147688.4948207262,19221.39280435,-5.433856183513882,465.6309595765112,122.26008298202935,465.70548239758,147702.07477810758,19221.37774765,-13688.511886914426,-78683.94132416927,-8577.501907064345,results/models/mlp/mlp_base_20260826_185718/mlp_base_d4_w64.pt,results/metrics/mlp/mlp_base_20260826_185718/mlp_base_d4_w64_seed42.json,results/metrics/mlp/mlp_base_20260826_185718/mlp_base_d4_w64_seed42_physics.json,results/metrics/mlp/mlp_base_20260826_185718/mlp_base_d4_w64_seed42_predictions.parquet,results/metrics/mlp/mlp_base_20260826_185718/mlp_base_d4_w64_seed42_physics_predictions.parquet,77.0,1.0,760.0,0.001,7.8125e-06,0.8213613033294678,0.013061771757508578,0.013040507898518914,0.7325009033639431,0.014900634135450612,0.014895792033192605,0.7325009033639431,0.014895792033192605,0.014895792033192605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp_base_k_epsilon_20260827_014547,mlp_base,base,k_epsilon,mlp,42,2026-08-27 01:45:47.614088,2026-08-27 01:50:23.122051,logs/mlp/mlp_base_20260827_014547/mlp_base_k_epsilon_20260827_014547.json,275.5079511069998,4.591799185116664,87.062266421,dataset_bfs_2d_kepsilon_Re36000_full.parquet,data/data_processed/dataset_bfs_2d_kepsilon_Re36000_full.parquet,ce6b9b25461013481af116021cfe6f08f5f0dd85be76589d7a3d46be70ae422b,/app/configs/baseline/mlp_base.yaml,cc14f4ff75143a01342ef9826f453b8c6b96f1987bda1be9bbd37188a9740c70,data/data_processed/splits/dataset_bfs_2d_kepsilon_Re36000_full_spatial_x_quantile_x/b8_v1_seed42.json,55875800c868ce36e0554e8bf4ff082b53becd7e513e5b3e4b51b093c27aefd6,spatial_x_quantile_x_v1,8,0.2,"x, y, Ux, Uy, p, Re_norm",6,"dUx, dUy, dp",3,64,4,tanh,4096,1000,0.001,1e-06,20,0.5,10,,,,,,,0.014895792033192605,Linux-7.0.0-30-generic-x86_64-with-glibc2.35,3.11.14,2.9.1+cu128,True,12.8,NVIDIA GeForce RTX 3060,11.63,31.23,12,6,6.016800880432129,9.75035572052002,285.3958740234375,347.7868347167969,0.2169261872768402,0.8694500923156738,0.7040123343467712,1.3043769598007202,16.790321350097656,26.304447174072266,0.029019813984632492,0.06575983017683029,0.8829922498123136,0.9411683108329775,88.29922498123136,94.11683108329775,20118.0,0.15515020901390997,3.3771785420629157,1071.0981433818506,241.538,0.4239914618908968,5.366321663790969,1701.9701799257798,864.239,122.15228853741772,465.6407890935284,147681.55679926943,19221.38671875,122.2334496338448,465.66266471466844,147688.4948207262,19221.39280435,-5.433856183513882,465.6309595765112,122.26008298202935,465.70548239758,147702.07477810758,19221.37774765,-13688.511886914426,-78683.94132416927,-8577.501907064345,results/models/mlp/mlp_base_20260827_014547/mlp_base_d4_w64.pt,results/metrics/mlp/mlp_base_20260827_014547/mlp_base_d4_w64_seed42.json,results/metrics/mlp/mlp_base_20260827_014547/mlp_base_d4_w64_seed42_physics.json,results/metrics/mlp/mlp_base_20260827_014547/mlp_base_d4_w64_seed42_predictions.parquet,results/metrics/mlp/mlp_base_20260827_014547/mlp_base_d4_w64_seed42_physics_predictions.parquet,77.0,1.0,760.0,0.001,7.8125e-06,0.8213613033294678,0.013061771757508578,0.013040507898518914,0.7325009033639431,0.014900634135450612,0.014895792033192605,0.7325009033639431,0.014895792033192605,0.014895792033192605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp_base_k_epsilon_20260902_012746,mlp_base,base,k_epsilon,mlp,42,2026-09-02 01:27:46.849465,2026-09-02 01:32:54.407849,logs/mlp/mlp_base_20260902_012746/mlp_base_k_epsilon_20260902_012746.json,307.5583805310016,5.125973008850027,110.619950387,dataset_bfs_2d_kepsilon_Re36000_full.parquet,data/data_processed/dataset_bfs_2d_kepsilon_Re36000_full.parquet,ce6b9b25461013481af116021cfe6f08f5f0dd85be76589d7a3d46be70ae422b,/app/configs/baseline/mlp_base.yaml,cc14f4ff75143a01342ef9826f453b8c6b96f1987bda1be9bbd37188a9740c70,data/data_processed/splits/dataset_bfs_2d_kepsilon_Re36000_full_spatial_x_quantile_x/b8_v1_seed42.json,55875800c868ce36e0554e8bf4ff082b53becd7e513e5b3e4b51b093c27aefd6,spatial_x_quantile_x_v1,8,0.2,"x, y, Ux, Uy, p, Re_norm",6,"dUx, dUy, dp",3,64,4,tanh,4096,1000,0.001,1e-06,20,0.5,10,,,,,,,0.014895792033192605,Linux-7.0.0-30-generic-x86_64-with-glibc2.35,3.11.14,2.9.1+cu128,True,12.8,NVIDIA GeForce RTX 3060,11.63,31.23,12,6,,,,,,,,,,,,,,,,,,0.15515020901390997,3.3771785420629157,1071.0981433818506,241.538,0.4239914618908968,5.366321663790969,1701.9701799257798,864.239,122.15228853741772,465.6407890935284,147681.55679926943,19221.38671875,122.2334496338448,465.66266471466844,147688.4948207262,19221.39280435,-5.433856183513882,465.6309595765112,122.26008298202935,465.70548239758,147702.07477810758,19221.37774765,-13688.511886914426,-78683.94132416927,-8577.501907064345,results/models/mlp/mlp_base_20260902_012746/mlp_base_d4_w64.pt,,results/metrics/mlp/mlp_base_20260902_012746/mlp_base_d4_w64_seed42_physics.json,,results/metrics/mlp/mlp_base_20260902_012746/mlp_base_d4_w64_seed42_physics_predictions.parquet,77.0,1.0,760.0,0.001,7.8125e-06,0.8213613033294678,0.013061771757508578,0.013040507898518914,0.7325009033639431,0.014900634135450612,0.014895792033192605,0.7325009033639431,0.014895792033192605,0.014895792033192605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
