epoch,loss_total,loss_data,loss_cont,loss_mom,val_score,val_data,val_cont,val_mom,norm_data,norm_cont,norm_mom,lr
1,0.285784724296308,0.19198458101235183,,9380.014744178921,1.0205585873246752,0.1738738084809619,0.0,8750.169877912374,1.088012466055276,0.0,0.8631662036199403,0.001
2,0.24148847396467246,0.15837683689360524,,8311.163880591299,1.0765118860103229,0.19217405541775798,0.0,7932.220488198405,1.2025259570351674,0.0,0.7824790536190196,0.001
3,0.23472270953888988,0.15819378021885366,,7652.893162147671,0.9764300912877316,0.17280281175694687,0.0,7417.545657929414,1.0813107218592242,0.0,0.7317086199542492,0.001
4,0.23283048879866505,0.15982992654921963,,7300.056362974878,0.9700935950103314,0.17366998550269858,0.0,7075.076632438923,1.0867370471571889,0.0,0.6979255400009976,0.001
5,0.23738609283578163,0.16759366469055997,,6979.24307789522,1.0173284997187901,0.18580746442019302,0.0,6874.691178071514,1.162687119707437,0.0,0.6781583864119475,0.001
6,0.23284846690355562,0.1650852146101933,,6776.325338924632,1.014487645018832,0.18628734150910017,0.0,6707.668077839445,1.1656899426136973,0.0,0.6616822839641464,0.001
7,0.23365024930121853,0.16757907674593084,,6607.117436427696,1.0099392651600123,0.18629836126666707,0.0,6552.342797271489,1.1657588985634773,0.0,0.6463601205519279,0.001
8,0.23547377977885453,0.17074399631397397,,6472.978391161152,1.0166805290880572,0.18876847457679535,0.0,6414.528944882744,1.1812155915379279,0.0,0.6327653833716925,0.001
9,0.23338434392330693,0.16987509061308467,,6350.925436580882,1.027121042926489,0.19164564333241088,0.0,6341.467061233255,1.1992194271955403,0.0,0.6255581462987024,0.001
10,0.2280046843430575,0.16525485877897225,,6274.982642080269,1.0264132792797707,0.19209567625203347,0.0,6250.940512256981,1.2020355007086378,0.0,0.6166280959457476,0.001
11,0.2287573449167551,0.1669953661222084,,6176.197964537378,0.9981252774858115,0.18580442203731792,0.0,6226.245768196805,1.1626680820471735,0.0,0.6141920668426335,0.001
12,0.22819744342682408,0.16702416130140715,,6117.328364353554,0.9733516878237374,0.18089243070534977,0.0,6116.158239110601,1.131931377945348,0.0,0.6033324108733131,0.001
13,0.22506947201841018,0.16442148650393767,,6064.798646216299,0.9960827136197109,0.1858073640786958,0.0,6156.790072022334,1.1626864918221864,0.0,0.6073405644806015,0.001
14,0.2228932599810993,0.16294591800839292,,5994.734375,0.98992445643781,0.18545560269207714,0.0,6000.761620129388,1.1604853507931745,0.0,0.5919490362752927,0.001
15,0.22262869512333588,0.16315400016074086,,5947.46964039522,0.9855595299851787,0.18438869675036063,0.0,6011.181943784277,1.1538092045993498,0.0,0.5929769558854464,0.0005
16,0.21573963790547615,0.15670272941682853,,5903.691080729167,0.9298781963757269,0.17223940578405958,0.0,5927.902609758674,1.07778521835006,0.0,0.5847618117689499,0.0005
17,0.21303127034037722,0.15422300497690836,,5880.826736749387,0.9319991319121653,0.17291140139575,0.0,5900.107317089588,1.081990219718818,0.0,0.5820199270299756,0.0005
18,0.21215096700425243,0.15360373667642183,,5854.723211550245,0.9178693520602248,0.16973503164925552,0.0,5892.790784598732,1.06211413883476,0.0,0.5812981829196429,0.0005
19,0.21380559661809137,0.15548844840012344,,5831.714901194853,0.9120835057482357,0.1685344632100833,0.0,5874.980559409769,1.0546016017851392,0.0,0.5795412816621279,0.0005
20,0.21195624096720828,0.1538219136350295,,5813.432961856618,0.9311906271068344,0.17314243290479414,0.0,5838.59158319431,1.0834358955459458,0.0,0.5759516674155749,0.0005
21,0.21127582794311,0.15355238026263668,,5772.344908471201,0.9234693196616752,0.17154532758375915,0.0,5814.072663165578,1.0734420355501804,0.0,0.5735329825884969,0.0005
22,0.21115960122323504,0.15354617582816704,,5761.342715992647,0.930162047048354,0.17308227596156706,0.0,5812.738836502655,1.0830594644737639,0.0,0.5734014063890647,0.0005
23,0.21182660437097736,0.1544235246438606,,5740.30810546875,0.9336342311556488,0.17403720370872353,0.0,5788.726051420318,1.089034908976678,0.0,0.5710326495732475,0.0005
24,0.21174504827050603,0.15457247957295062,,5717.256950827206,0.9302027134159939,0.1732749298407985,0.0,5785.5978006454625,1.0842649929203365,0.0,0.5707240612391948,0.0005
25,0.21190880706497267,0.15493829285397248,,5697.051642922794,0.9133141507534175,0.16964321501564664,0.0,5752.456077307946,1.0615395977763311,0.0,0.5674547743666191,0.0005
26,0.20991967063324124,0.1530377674920886,,5688.190372242647,0.9201112128052742,0.1713947580353452,0.0,5722.8851207562875,1.0724998491040796,0.0,0.5645377281080618,0.0005
27,0.21190943729643727,0.1553575939991895,,5655.184445848652,0.9111740246467576,0.16938170118325116,0.0,5718.84644607234,1.0599031793175766,0.0,0.5641393304148469,0.0005
