epoch,loss_data,loss_val,lr
1,0.7976636761113217,0.7110594220089858,0.001
2,0.7062506801203677,0.6709534416190198,0.001
3,0.6668276661320737,0.6306797107736257,0.001
4,0.6225995797859994,0.5888589566490359,0.001
5,0.579675903445796,0.5530325898665275,0.001
6,0.5480823626643733,0.5212251425607148,0.001
7,0.5172972490912989,0.49563618810931287,0.001
8,0.49506582241309316,0.47533859348235497,0.001
9,0.4737302049210197,0.4585705215081933,0.001
10,0.4574832979001497,0.44577697579246095,0.001
11,0.44684142815439326,0.431615928343696,0.001
12,0.43258658208345113,0.4200654267903315,0.001
13,0.42132362880204854,0.4089516238932084,0.001
14,0.40858407240164907,0.3975359390899265,0.001
15,0.39776558311362015,0.38492241954220396,0.001
16,0.38338380738308553,0.37230669200651473,0.001
17,0.3685721786398637,0.3551595924459735,0.001
18,0.3571525827834481,0.3420755832880744,0.001
19,0.33903776658208745,0.32283161834618573,0.001
20,0.3223409621339095,0.30653427644211584,0.001
21,0.3057775983684941,0.2932186729925292,0.001
22,0.29645942857390956,0.28518376208842544,0.001
23,0.28161005518938365,0.27098445407212973,0.001
24,0.27199403314214005,0.2621267845935454,0.001
25,0.26382284180114146,0.25407572705841214,0.001
26,0.25365089507479416,0.24771179559690862,0.001
27,0.24871464544220975,0.24739192433167148,0.001
28,0.24047759645863584,0.23764852374326947,0.001
29,0.23670245707035065,0.23424213473466676,0.001
30,0.23007620949494212,0.2240663705561623,0.001
31,0.22290371044685967,0.22365381375128499,0.001
32,0.22206844154157138,0.21446728478524235,0.001
33,0.21670574734085485,0.2087359780913995,0.001
34,0.21726985903162704,0.2177821146125217,0.001
35,0.210542757260172,0.20300483987444923,0.001
36,0.20439312254127703,0.19810061353624595,0.001
37,0.20071080640742653,0.19645317063699932,0.001
38,0.19899580274757586,0.19475380752358976,0.001
39,0.1970688975171039,0.19395185545870508,0.001
40,0.19331363000367818,0.18550252968054523,0.001
41,0.19068236962745064,0.1833673107812485,0.001
42,0.18850158625527433,0.18424599652606055,0.001
43,0.18589766245139272,0.1808623794130355,0.001
44,0.18652109174351944,0.18420365445655815,0.001
45,0.17995661418688924,0.17495467946583665,0.001
46,0.17854568126954531,0.17094114583971864,0.001
47,0.17462533555532755,0.16836395223022918,0.001
48,0.17347250800383718,0.1681740579411694,0.001
49,0.1700226327306346,0.16369404204916393,0.001
50,0.16754476726055145,0.16110137585546472,0.001
51,0.16657191828677528,0.1596153627950352,0.001
52,0.16268364771416313,0.15687080167470224,0.001
53,0.1627326725344909,0.15729474605984475,0.001
54,0.1624531063594316,0.15565704952439183,0.001
55,0.15933501877282796,0.15376028741184647,0.001
56,0.15733406967238375,0.1501719192246673,0.001
57,0.15585504472255707,0.1495321133920338,0.001
58,0.15325033743130534,0.1463728779405637,0.001
59,0.15093019839964414,0.14488006606053638,0.001
60,0.1485831294404833,0.14368770382716958,0.001
61,0.14845885061904004,0.14342417690848508,0.001
62,0.14824903325030678,0.13936241136261834,0.001
63,0.14498909915748395,0.13805446297431018,0.001
64,0.14196436969857468,0.1359423900239569,0.001
65,0.14020060081230967,0.13933532862732478,0.001
66,0.13958473778084704,0.1374059058803606,0.001
67,0.14016210327022954,0.13790656020489872,0.001
68,0.1425900333806088,0.1305971471354838,0.001
69,0.13973249926378853,0.12869505952658172,0.001
70,0.13723773313196083,0.14430125000960595,0.001
71,0.13664629075088,0.1294682884633464,0.001
72,0.1330022055067514,0.1258805228954803,0.001
73,0.1317473524495175,0.12759255056341406,0.001
74,0.12924265822297648,0.12150044008335449,0.001
75,0.12741394223351227,0.1236482006333341,0.001
76,0.1265757432893703,0.12704790725849271,0.001
77,0.1307132687223585,0.12162557777596203,0.001
78,0.1234721859034739,0.12077437651265223,0.001
79,0.1246312739033448,0.12014462279093077,0.001
