epoch,loss_total,loss_data,loss_cont,loss_mom,val_score,val_data,val_cont,val_mom,norm_data,norm_cont,norm_mom,lr
1,6.01906913205197,0.36412278719638524,70928.46032072368,6706.230879934211,22.191098448924656,0.5212561385107035,33036.0647348612,6249.703058497832,36.60809277841299,0.24628089342594514,0.8849330159583727,0.001
2,2.5150689702284965,0.49442196049188314,23071.87474300987,5805.1260793585525,19.34833659629209,0.4549226341694105,17407.60681005505,5392.4062043707745,31.94945587836341,0.12977214423072347,0.7635432021395014,0.001
3,1.6123675358922858,0.42244866490364075,12654.681126644737,4816.354697779605,17.06910190148009,0.40161102909444046,11966.542409160951,4521.586241468306,28.20535381305883,0.08920949814696516,0.6402385700769881,0.001
4,1.232679203936928,0.3788292313876905,8614.04695209704,4155.928415398848,15.72173910002777,0.37008986943331496,8547.013034230851,4026.665123428025,25.99160619052804,0.06371721399287349,0.5701597145618676,0.001
5,1.0193341374397278,0.3513213568612149,6402.2440378289475,3756.88916015625,14.883306974523583,0.35044458810395945,6686.553298235722,3749.8512144558044,24.611907749723386,0.04984765387300943,0.5309639695747623,0.001
6,0.8890898729625502,0.33397831258020905,5069.601793791118,3497.8282277960525,14.153813433964832,0.3333496922218417,5404.505766029256,3494.4798552796315,23.41132422033244,0.04029010474661033,0.49480440408022547,0.001
7,0.7954660058021545,0.31786744218123586,4197.1905324835525,3256.185122841283,13.54887198853665,0.3191708590083905,4559.511799960313,3275.214284403659,22.415537305955397,0.033990750674834674,0.4637572741422238,0.001
8,0.7276734772481417,0.30474311740774856,3598.9015727796054,3060.2543688322367,13.057777478271701,0.30767258934181124,3971.2347966334564,3073.9485884356513,21.608007779400573,0.029605198487428094,0.435258854669357,0.001
9,0.6709515483755815,0.2918596879432076,3140.108771073191,2871.673763877467,12.626561610751647,0.2975715451051397,3547.822100121976,2899.3823352619934,20.898606129702145,0.026448694889870467,0.4105409697619341,0.001
10,0.6297062792276081,0.2827354261749669,2814.1597193667762,2718.1772717927633,12.263432403900586,0.28906950844022744,3133.731781949389,2749.2968384238075,20.301503622815915,0.023361688784964703,0.3892894622702246,0.001
11,0.5947821485368829,0.27477770730068807,2548.679803145559,2577.0690789473683,11.918524415243192,0.2809858709404869,2854.00338090714,2612.991776739891,19.73378550936969,0.021276338696260028,0.36998920941063795,0.001
12,0.5651565194129944,0.2685841800350892,2323.4736585115133,2446.2362253289475,11.642016866944669,0.27452381102912454,2572.3394092044437,2479.2566352659933,19.27995164287421,0.019176559102244417,0.35105284699847533,0.001
13,0.5362228296305004,0.2608874299024281,2113.473472193668,2336.4977256373354,11.393032312852478,0.26869344905067694,2362.798261934275,2373.6569447292227,18.87048225446842,0.017614448682211924,0.33610035217491546,0.001
14,0.5131003511579413,0.2551461324879998,1946.7478220086348,2238.962582236842,11.120995829422196,0.2623075909193378,2229.827588055667,2276.5877792217325,18.422000079064656,0.01662316425941213,0.32235574565760156,0.001
15,0.49368467613270406,0.2511447919042487,1801.6607923005756,2148.3064350328946,10.984212048295925,0.25913422303119654,2023.7767610065457,2179.2621024480954,18.199132783149395,0.015087073862929084,0.3085748181685145,0.001
16,0.47202623988452713,0.244450707184641,1652.025943153783,2073.4716796875,10.734806568752973,0.25327018085833464,1877.117940309401,2105.6034529333574,17.78729801697475,0.013993745535842548,0.2981450473047824,0.001
17,0.45569943440587896,0.24047899952060298,1541.3407946134869,1992.3974673622533,10.556660083649211,0.24909585665158526,1765.675700185313,2032.1078814195466,17.494133032319667,0.013162953651778138,0.2877383676352793,0.001
18,0.44121109811883225,0.2372068801992818,1431.2062538548519,1933.2749794407894,10.4138981483862,0.24575942636531678,1649.72163869401,1961.5727900212962,17.259813778416213,0.012298526544928752,0.2777508801374403,0.001
19,0.42751278689033106,0.23304080257290288,1345.045834189967,1871.8708688836348,10.24197186250302,0.2417214570183891,1537.2293957714912,1904.8856243767243,16.976225067286475,0.011459906984372827,0.2697242036713043,0.001
20,0.4151422773536883,0.23061812551398025,1253.2601318359375,1810.5927027652137,10.100016759085184,0.2383903221091405,1472.1475088603218,1852.2833857389837,16.742277710496392,0.010974727366795218,0.2622759365699476,0.001
21,0.4015373117045352,0.22547202439684616,1172.1392982884456,1763.096743935033,9.956000122339105,0.23501195923532378,1382.7482872415055,1798.439242623793,16.505013508913684,0.010308264204533872,0.2546518207499437,0.001
22,0.39229492294160945,0.22296189791277835,1115.867341694079,1712.8593814247533,9.818616384889681,0.23178251506746828,1301.4986100561375,1756.7975988542598,16.278207946379034,0.009702555163569729,0.24875553014773158,0.001
23,0.38332653045654297,0.22149359317202316,1043.420808490954,1671.5274208470394,9.71264629203979,0.22929999326507688,1260.321609971869,1710.9131308021929,16.103859134437876,0.00939558432879435,0.24225847255653124,0.001
24,0.37262652422252457,0.21671369514967265,991.3687101665296,1631.2034912109375,9.609316843145098,0.22688327232700348,1167.0747767129017,1663.1056408304287,15.934131551807772,0.008700437567566308,0.2354891227346084,0.001
25,0.36448406232030767,0.2143757429562117,942.0978489925986,1589.0196147717927,9.481502902102722,0.22387622411913066,1110.5337685026507,1627.1691394066027,15.722944974518748,0.008278929433078062,0.23040065752429129,0.001
26,0.35649371617718745,0.21128571425613604,900.5279091282895,1553.3682026110198,9.39043808010113,0.22174144642101107,1040.3211047374202,1591.709106736563,15.573018413927377,0.007755500335190713,0.22537965838833826,0.001
27,0.3511227118341546,0.21066055093940936,855.4277632863898,1526.1015881990131,9.276863637389102,0.21906807250146518,1001.6438041677152,1561.1538091398445,15.385265957413878,0.007467164535631662,0.2210531501682391,0.001
28,0.34326330768434626,0.20732626789494565,817.1057450143915,1493.0821725945723,9.189423379485278,0.21701876951420634,952.4282517084747,1525.3935364115391,15.24134233072433,0.007100267015379417,0.21598963823803238,0.001
29,0.3378845108182807,0.20625650490585126,779.2606265419408,1463.6691701788652,9.094972057655127,0.2147984678020699,914.9556608077771,1495.8843495495717,15.085409373644552,0.0068209122181274884,0.2118112551238566,0.001
30,0.32924005859776545,0.20248138355581383,737.8538432874178,1428.3927130448192,9.000389458388852,0.21257480488037753,871.9262446293432,1467.033493368132,14.929240357049729,0.006500131787859148,0.20772608900721884,0.001
31,0.3266915992686623,0.2028521495430093,712.4101723118832,1408.173583984375,8.922256352527079,0.21074397432210373,835.4309347797215,1434.1732398235179,14.800660163960139,0.006228062533008195,0.20307320822197053,0.001
32,0.32163890411979273,0.2015160808437749,684.2392642372533,1376.097476356908,8.840210432512787,0.20881383112273522,803.6156911041263,1410.6732558786946,14.665105191849905,0.005990882750855711,0.19974570426336416,0.001
33,0.3152531056027663,0.1983381227443093,656.4958624588816,1353.5559210526317,8.752691242085158,0.2067566294445647,770.4555985833484,1383.0335016809029,14.520626835943068,0.005743677241432965,0.19583202535515715,0.001
34,0.3090916040696596,0.19535954296588898,629.1618459601151,1330.8985402960527,8.678905969073316,0.20502017627287153,735.1045982875837,1363.211136885151,14.398674816353743,0.005480138711459251,0.19302525759388242,0.001
35,0.30535162906897695,0.19462673915059944,604.6877071982935,1307.4661736739308,8.61640474107146,0.20355677238775421,709.8796116159289,1335.0237869640412,14.295899191779368,0.005292088702960597,0.18903404131623142,0.001
36,0.3020512022470173,0.19367630387607374,590.9224789268092,1281.1142256887335,8.518459899097923,0.2012465052060003,694.0875265134923,1314.8774332512396,14.13364791244823,0.005174360127862412,0.1861813980170602,0.001
37,0.29578810145980433,0.19038607101691396,563.7569483706826,1262.4051256681744,8.462628314831267,0.19993819199329887,663.574987056348,1291.7138012435614,14.041764387372366,0.004946891888575724,0.1829015201506658,0.001
38,0.2916004140126078,0.18888760554163078,542.4771021792764,1240.5405594675165,8.399329225337405,0.1984511061648107,632.5552004404482,1270.8958558081538,13.937325567458803,0.004715642167310214,0.17995378214331156,0.001
39,0.28886498197128896,0.18808246051010333,530.2431961862665,1220.28564453125,8.325328623291416,0.1967108919809182,627.1528124021884,1247.489380210469,13.8151094100045,0.0046753678500337905,0.1766395185935496,0.001
40,0.28620473177809463,0.18730951845645905,515.5473648874383,1204.5832583778783,8.272672297584588,0.1954765308891664,597.9253307038764,1226.3429219509192,13.728419581280331,0.004457479600842449,0.17364526448110554,0.001
41,0.2824296888552214,0.185825125951516,496.036087839227,1188.0371414987665,8.194019761559566,0.19362028488132538,582.050635703694,1211.8726324257195,13.598054447799592,0.0043391351763812725,0.17159632922266727,0.001
42,0.27757723551047475,0.18336333177591624,477.7577337967722,1167.6414859169408,8.14114973878331,0.1923796497948282,554.1410681010359,1192.4463326287016,13.510923993124456,0.004131071858323262,0.1688456426848626,0.001
43,0.27472574930442006,0.1818328586063887,469.19160381116365,1154.0704538445723,8.07277007931886,0.1907680830432639,538.6310372986392,1176.6328249509534,13.397742812508662,0.004015445972681764,0.1666065130956379,0.001
44,0.2732909078660764,0.18219173660403803,455.7208910490337,1138.4021124588817,8.022749894223205,0.18959402711825907,525.3672533529228,1157.9998865579798,13.315288247364506,0.003916565655471565,0.16396816336703113,0.001
45,0.2686667928570195,0.1796075940916413,441.04193115234375,1119.6210873252467,7.966432605701048,0.18826752553250187,503.30201331795723,1144.3043312643877,13.222127343282194,0.003752071274161833,0.1620289273844985,0.001
46,0.26648735686352376,0.17859081218117162,433.864013671875,1107.1348812705592,7.905807977421102,0.1868388393975499,494.3978771949599,1129.8644772817913,13.121789964562806,0.00368569173963925,0.1599843016774511,0.001
47,0.2622339356886713,0.17677207369553416,412.1636850457442,1090.9917474043996,7.867546128554625,0.18594391027304177,483.8300637263097,1110.9625827612206,13.058938621432917,0.0036069096400306523,0.15730786883434636,0.001
48,0.26163066766763987,0.17712156709871793,408.11362979286594,1078.0115131578948,7.804968165271989,0.1844650972362351,464.5076307354965,1102.6832731561522,12.955080804030478,0.003462862638720633,0.15613555162978668,0.001
49,0.25669456547812414,0.1735972252331282,397.5657220137747,1065.5982633891858,7.754352073936466,0.18327740967149275,450.04212216708044,1083.3546882960843,12.871668881657573,0.0033550235724552502,0.1533987011371589,0.001
50,0.2545705280805889,0.1732941175761976,383.24439440275495,1050.6615953947369,7.7033418035710355,0.18207394165112917,437.6308866918579,1073.4797563030463,12.78714868958617,0.003262498927468341,0.15200045016920277,0.001
51,0.25163369743447556,0.17109906438149905,379.08729633532073,1042.0617097553454,7.638748225585469,0.1805487060768489,431.64805815852486,1062.3989454770565,12.680030592959588,0.003217897478469222,0.15043145157011342,0.001
52,0.2503441078098197,0.1713827393556896,368.1199324758429,1027.0474564401727,7.593605948162884,0.17948598436065383,424.649409681609,1050.0207893423917,12.605395087859815,0.0031657231830892365,0.1486787540518916,0.001
53,0.24778718305261513,0.1699159302209553,359.6849943462171,1017.8976183439556,7.553053775808045,0.1785319724801355,411.2345919420876,1038.3072740217483,12.538394331698925,0.00306571692252064,0.14702016702093224,0.001
54,0.2457460266979117,0.16910539096907565,351.45504278885693,1005.6301237407483,7.512180237103427,0.1775723296376035,397.09400839672395,1023.6627088896215,12.470998110114035,0.0029603001430989245,0.14494655503193532,0.001
55,0.24351469466560766,0.16800678011618161,341.4690085963199,997.9548082853619,7.457359930535493,0.17627733242785507,391.7067651624459,1015.0723123585494,12.380049774929521,0.00292013872897502,0.14373018915993066,0.001
56,0.24152328622968575,0.16726604104042053,334.38081279553865,983.5736244603207,7.4076419512283,0.1751060240642488,383.361095418986,1002.7635408487386,12.29778817246755,0.0028579225111187738,0.1419873162277345,0.001
57,0.2398723277606462,0.16691034326427862,324.0320611251028,973.1916246916119,7.378297325306183,0.1744163550502418,375.5125307408701,993.178761954857,12.249352354861067,0.0027994121668465047,0.14063014978087046,0.001
58,0.2372609533761677,0.1653068073486027,319.60839522512333,959.6703523334704,7.323108877762869,0.17311191870223125,370.6564256118394,985.6059256732932,12.157741104031597,0.0027632103395602795,0.13955786637999895,0.001
59,0.2358030323919497,0.1643404693979966,316.5086155941612,954.4883326480264,7.286939362782656,0.1722640352856391,355.5988577670067,970.8214191421978,12.098193805713795,0.002650957524601544,0.13746443924729237,0.001
60,0.2325041568592975,0.16229898757056185,308.24293919613484,941.738923725329,7.248085514151428,0.17135081976542524,352.60915107700504,957.8257407516356,12.034058199395194,0.00262866952993255,0.13562430304162928,0.001
61,0.2317208569300802,0.16245817275423752,301.64148912931745,932.7914460834704,7.2124355197472765,0.17050983021647784,343.5496952714094,950.8126936208207,11.974995061028125,0.0025611321011358166,0.13463128355087256,0.001
62,0.22855765725436963,0.16048970661665263,292.7501453600432,922.233796772204,7.164310418274916,0.16937394924732194,338.57414059478276,941.8586185499693,11.89522154311254,0.002524039788207995,0.13336342224875963,0.001
63,0.22754990191836105,0.16029954897729973,287.0347587183902,914.4549207185444,7.121497802225708,0.16836376888920979,331.81422677795246,933.5519435270867,11.824276045226684,0.002473645238262264,0.13218723021022902,0.001
64,0.22560497412556096,0.15923422496569783,281.3772888183594,905.3490439967105,7.089941505174728,0.16762223678289842,323.4361155352852,923.0681903769712,11.772197855368663,0.0024111871719451616,0.130702772595706,0.001
65,0.22456328727697072,0.15875098736662613,280.1824075799239,895.9723382247122,7.041938337697894,0.16648695904782662,316.84293139835324,917.6073840731287,11.692466702900093,0.0023620355767779598,0.12992954421240657,0.001
66,0.2222362905740738,0.157560059898778,270.0934375963713,888.3844379625822,7.001445095497212,0.1655326748044795,314.4055183092848,907.8021129195171,11.62544681855448,0.002343864881265597,0.12854115694135745,0.001
67,0.2210137365679992,0.1572227932904896,264.68136998226765,878.7967882658306,6.969093659548171,0.1647706571316456,304.4335595796568,899.8065925626207,11.571929916584564,0.002269524825182953,0.12740902316198305,0.001
68,0.21710181942111567,0.15383044787143407,261.8402581465872,872.6670532226562,6.9410848332496595,0.16411320422667255,301.499924833133,889.1956188589859,11.525756653260594,0.002247654841813025,0.1259065516247082,0.001
69,0.21712016980899007,0.1549189639718909,254.47878385844984,862.3059371145148,6.898041610359621,0.1630964602973971,295.32283388784975,882.4815739480813,11.454350192319627,0.002201605183992482,0.1249558696552332,0.001
70,0.21501691717850535,0.1534162798994466,252.28389699835526,853.5868947882401,6.860377347602593,0.16220849383859798,289.18472818537134,874.087973060991,11.391987840864712,0.002155846157653184,0.12376736926117622,0.001
71,0.21251141476003746,0.1514836526230762,247.58119844135484,849.1834202816611,6.821165713883165,0.16128255978696257,290.5013809727442,867.1564379414385,11.32695900539467,0.002165661685846642,0.12278589154597078,0.001
72,0.21148130297660828,0.15138712839076393,242.0646659449527,838.7865247224506,6.7924906421863165,0.16060704295636882,280.01442192359025,860.2955653562924,11.279517103073077,0.002087482348668461,0.1218144193636846,0.001
73,0.21106287288038353,0.1515453540180859,238.36099403782896,832.808927837171,6.74813700727566,0.15955876001651367,279.25802322571246,853.9525268688177,11.20589564083018,0.0020818434643584,0.12091627042340357,0.001
