epoch,loss_total,loss_data,loss_cont,loss_mom,val_score,val_data,val_cont,val_mom,norm_data,norm_cont,norm_mom,lr
1,6.572975397109985,0.22474039581261182,126964.703125,,18.31623168232704,0.388307039327538,46454.98805795805,,26.068237152895065,0.22821891766831737,,0.001
2,2.1192261168831275,0.3428625989901392,35527.271484375,,15.139982996392698,0.3214115374266526,24322.383941386444,,21.577337860844676,0.11948831267142224,,0.001
3,1.253728160732671,0.29508511643660695,19172.86107113487,,13.930781039244545,0.29588986710876813,17633.175763969146,,19.863990208077997,0.08662631196649005,,0.001
4,0.9232119478677449,0.2700214103648537,13063.811060855263,,13.181605418549964,0.2801175047986514,12216.703528673017,,18.80514336905715,0.06001686736653573,,0.001
5,0.7413937920018246,0.2564838834499058,9698.19831928454,,12.411902365786425,0.2637972731555429,10341.174964778122,,17.709516388924364,0.050802978464571366,,0.001
6,0.6445916263680709,0.24407133695326352,8010.4061472039475,,11.551101690448206,0.245499061257053,9723.528480985622,,16.48110155495735,0.047768673260210885,,0.001
7,0.5701997829110999,0.22948464045399114,6814.302991365132,,11.008332053989118,0.2340101610151813,7776.074956487194,,15.709816603106551,0.038201439381776066,,0.001
8,0.508877948710793,0.22064982746776782,5764.5625,,10.559618511945876,0.22448239525929514,7115.243491913337,,15.070188597155903,0.03495497978914725,,0.001
9,0.46842269207301895,0.20925941200632797,5183.2657277960525,,10.117921909115859,0.21510747331655194,6342.001713134693,,14.440821463053636,0.031156283261045224,,0.001
10,0.43033600010369955,0.2000927172209087,4604.8658640008225,,9.639538511712868,0.20495261401989812,5544.9498734808385,,13.759094753030844,0.027240615304260918,,0.001
11,0.4066508788811533,0.19254328310489655,4282.151945415296,,9.352662478219202,0.19883525011577147,5950.761734089187,,13.348417436236643,0.029234242845171197,,0.001
12,0.38792788354974045,0.18764703289458626,4005.6171618009867,,9.03338168331955,0.19208629449635214,4508.1051917708955,,12.895339439180333,0.022146919644393918,,0.001
13,0.35195794544721903,0.181926733569095,3400.6243575246713,,8.831896769397295,0.18780271386469746,4381.886991360349,,12.607769592486587,0.02152684885561663,,0.001
14,0.3353485229768251,0.17591856498467295,3188.5991981907896,,8.445705524790661,0.1795873811437188,4295.724932080413,,12.056249223370214,0.021103561438377223,,0.001
15,0.3212127669861442,0.16812533453891151,3061.7486765008225,,8.18330727999356,0.17401425757913233,3956.6818182877273,,11.682108422277285,0.019437947998198805,,0.001
16,0.3030425733641574,0.1633435048555073,2793.9814581620067,,7.963807099823976,0.16934893970663,3778.7365635523847,,11.368911389061912,0.0185637582687935,,0.001
17,0.2900856419613487,0.15963799231930784,2608.953041478207,,7.749078860067034,0.1647663132883538,4201.962084977927,,11.061265685647351,0.020642933712964138,,0.001
18,0.278460631245061,0.1561661394018876,2445.8898861533717,,7.552750622433807,0.1606118668928833,3457.1101352605565,,10.782365014509208,0.01698370759120618,,0.001
19,0.26325494364688273,0.15075195227798663,2250.059878700658,,7.320710386876635,0.15568008347538406,3266.94926928194,,10.451279335669268,0.016049506360493012,,0.001
