epoch,loss_total,loss_data,loss_cont,loss_mom,val_score,val_data,val_cont,val_mom,norm_data,norm_cont,norm_mom,lr
1,4.456099884182799,0.2971794627168599,55452.269569546566,,14.563453677157655,0.354823067735424,22652.11208958292,,20.754843928315985,0.11687642445489324,,0.001
2,1.5867255271649827,0.3234927239371281,16843.103151807598,,12.849016354866816,0.31331687178673223,12995.478806163428,,18.32700116016894,0.06705180916185781,,0.001
3,1.0176972442982244,0.29278336874410216,9665.517827052696,,11.48947847265718,0.2803061963131071,7891.18949525922,,16.3960911384613,0.04071558578089718,,0.001
4,0.7811092605777815,0.2725977988219729,6780.15247778799,,11.025491079437446,0.2690393586633504,6171.660800560547,,15.737054344492933,0.03184346097464601,,0.001
5,0.648130808390823,0.25678681450731616,5217.919739966299,,10.595033727913453,0.2585737299837356,4919.98164410706,,15.124883069261532,0.025385264767932195,,0.001
6,0.5619693451067981,0.24466923638886096,4230.667829924939,,10.128221426478207,0.2471999757849333,4203.651111922729,,14.459592351885766,0.021689267193910084,,0.001
7,0.5099294898556728,0.23517511317542955,3663.3914579503676,,9.714651616450988,0.23712126395612057,3627.121875029125,,13.87005319835627,0.018714592005329326,,0.001
8,0.46123407927213933,0.2255509501578761,3142.4415737974878,,9.23761497382029,0.22548305747242514,3300.856468450724,,13.189293740646136,0.01703118455999262,,0.001
9,0.42674172216770695,0.21740392697792427,2791.170472388174,,8.948981607112135,0.21845159731573488,2831.1485655854417,,12.777999009805532,0.01460766749421108,,0.001
10,0.394509169400907,0.21062205176727444,2451.8281297870712,,8.71322205104876,0.21270503069612035,2531.520499220614,,12.44186220202982,0.013061698759615289,,0.001
11,0.36738740287575067,0.20364343915499894,2183.252793255974,,8.507017690383556,0.20768072308699842,2220.246908134584,,12.147972853344825,0.011455643473931791,,0.001
12,0.3480384151140849,0.19852048655351004,1993.5722751991423,,8.24754829160491,0.20135019819889832,2050.209831727508,,11.777678281248942,0.010578315768831757,,0.001
13,0.3296455892862058,0.1931705714440813,1819.6668270335479,,7.998570635894587,0.19527456363654497,1915.797799169794,,11.422293137008115,0.009884799963023752,,0.001
14,0.31247939023317073,0.18753956638130487,1665.864231483609,,7.873027400897291,0.19221157764872576,1833.1752374208318,,11.243128359087844,0.009458498452668648,,0.001
15,0.29992249140552446,0.1841388096412023,1543.7823390586702,,7.675979757429557,0.18740542062780163,1666.9010763901833,,10.961999402335122,0.008600585983242176,,0.001
16,0.28619785811386855,0.1791594697564256,1427.1784380744484,,7.4728448088211685,0.1824503075307377,1508.229964522792,,10.672157483000268,0.00778190240327387,,0.001
17,0.27692896361444513,0.17640538279916726,1340.314364564185,,7.319664386607456,0.1787103753434848,1477.7304545839054,,10.45339575100713,0.007624536341549196,,0.001
18,0.2676004194745831,0.17197572191556296,1274.995897480086,,7.194862244736145,0.17566478228017565,1413.7991556117734,,10.275248346156674,0.00729467475490908,,0.001
19,0.25909048348080876,0.16928000134580276,1197.4730224609375,,7.007571103439585,0.17109354858698347,1336.3301560587456,,10.007860877614727,0.0068949636975892,,0.001
20,0.2501760814704147,0.16590602345326366,1123.6007056142769,,6.9113694408336315,0.16874652477011837,1270.6196514457927,,9.870575234587148,0.006555922075425388,,0.001
21,0.24211513820816488,0.1625806940536873,1060.4592045802697,,6.742541873007905,0.1646260481533807,1197.7513790543346,,9.629554126133076,0.006179949049173439,,0.001
22,0.23706732076757095,0.15959425825698703,1032.974115109911,,6.6587390748315025,0.1625818148120543,1132.668610924711,,9.509979758482533,0.005844146312433699,,0.001
23,0.22974191167775324,0.15739175443555795,964.6687203201593,,6.534731948054162,0.15955645422316547,1047.1513100943366,,9.333015821921098,0.00540290903131129,,0.001
24,0.22394071168759289,0.15426499966312857,929.0094317267923,,6.446830725437551,0.15741054519715167,1023.8883612888386,,9.20749408737454,0.005282880917910148,,0.001
25,0.21905140403439016,0.15185914407758153,895.8967763863358,,6.344429872414214,0.15491181702576223,966.1971006599798,,9.061334725336826,0.0049852155947857245,,0.001
26,0.21385350998710184,0.14980457460179047,853.9857752182904,,6.222879818976403,0.15194426053627533,938.9904772737658,,8.887751952996647,0.004844839595837093,,0.001
27,0.20966782786098181,0.1474554439385732,829.4984322342218,,6.149962276060083,0.15016510941128444,894.1573675357707,,8.783683172576746,0.004613517521204573,,0.001
28,0.20553903778394064,0.14505577014357435,806.4435341030944,,6.067536488166522,0.14815296407749612,869.8736315156268,,8.6659857448689,0.00448822252764209,,0.001
29,0.20006081607996248,0.143228919190519,757.7585987764246,,5.912913246477814,0.14437684391883818,864.5137716767944,,8.445107251687187,0.004460567655943384,,0.001
30,0.19632959658024357,0.140953158046685,738.3524947820925,,5.882433011331328,0.14363333216879481,840.7324841783089,,8.401616645426701,0.00433786510879172,,0.001
31,0.19243880814197017,0.13905154431567474,711.8301523246017,,5.793900756163438,0.14147286392069638,794.9235675368192,,8.275243290989666,0.004101508235576717,,0.001
32,0.18861321871187173,0.13686467035143984,689.9806171492035,,5.701221357068953,0.13921056252652989,763.6248940455415,,8.142913359188984,0.003940018788880754,,0.001
33,0.1841168204943339,0.134654867152373,659.49267578125,,5.622300150355253,0.13728340830544408,755.2219524272936,,8.030187359327396,0.0038966627535865586,,0.001
34,0.18213035955148585,0.13342910274571063,649.3500557693781,,5.534767124281811,0.1351472293391997,712.445219223023,,7.9052347700543315,0.003675950812598273,,0.001
35,0.17778406511334813,0.1314246945229231,618.1249114391851,,5.465343442266313,0.13345153121124675,717.2541121518782,,7.806047447708526,0.003700762901152677,,0.001
36,0.1746613468025245,0.12956618269284567,601.2688185747932,,5.389508147556781,0.1315998697895556,705.508059755386,,7.697737286081887,0.003640157664866866,,0.001
37,0.17152693078798406,0.12804782697383096,579.721352371515,,5.31445379040543,0.12976663011788303,710.9794598789343,,7.590504677132312,0.0036683880427086073,,0.001
38,0.1691579678479363,0.12606289325391545,574.6009479597503,,5.308587624186181,0.12962625675308548,634.4135706954295,,7.582293747395809,0.0032733366970509586,,0.001
39,0.16634943175549602,0.12499370440548542,551.4096799364277,,5.172844290430724,0.12631105687314317,633.7820674508033,,7.3883760955968,0.003270078376547701,,0.001
40,0.16316734371232053,0.12314161117754731,533.6763904047947,,5.124219242202981,0.1251244388944638,608.9487405897005,,7.318966654132899,0.003141947699842278,,0.001
41,0.16029619089528627,0.12148171794765136,517.5262804218368,,5.074944883632686,0.12392156034521369,594.7660973110212,,7.248606074946933,0.00306877056610853,,0.001
42,0.15836021596310185,0.12040205548206966,506.1087730258119,,4.99636012754397,0.12200263673214638,586.0043846226696,,7.136361512174398,0.003023563406305249,,0.001
43,0.1569698236736597,0.11889882721737319,507.61326629040286,,4.957822436705145,0.12106195701738078,572.3502306100227,,7.081337861116144,0.002953113079481708,,0.001
44,0.15311132546733408,0.11733453194884692,477.02388868144914,,4.8782388660235005,0.11911792585776049,582.4692404089958,,6.967624670011591,0.003005323384624595,,0.001
45,0.15126527670551748,0.11603514470306098,469.7350769042969,,4.84233973515652,0.11824214745161211,556.6349917849597,,6.916397323798147,0.002872028326057203,,0.001
46,0.1483318869974099,0.1145111490406242,450.94314036649814,,4.7753564029371685,0.11660746813440637,523.9134076518528,,6.820779205399065,0.0027031971927459642,,0.001
47,0.14648322147481582,0.11333612060430003,441.96134021235446,,4.7550273844814095,0.11611081123585121,528.3210595309127,,6.79172800396162,0.0027259390275836664,,0.001
48,0.14616105033486498,0.11242337787852567,449.8356059953278,,4.691221590838374,0.114552107735499,538.6739443783953,,6.700553977180327,0.0027793560404865583,,0.001
49,0.1434899435616007,0.11084139960653641,435.313918169807,,4.618751086793841,0.11278358403749217,501.5249023659983,,6.59710683218515,0.0025876808807856547,,0.001
50,0.14068419866117776,0.1096278586808373,414.0845043705959,,4.597563087981506,0.11226744176588764,466.43165607947293,,6.566915863034446,0.00240661285797774,,0.001
51,0.13933569017578573,0.10844167438792247,411.9201893525965,,4.510001557517595,0.1101277487071461,498.1963178234743,,6.441757722183819,0.0025705066297362377,,0.001
52,0.13680122909592649,0.10720774940415925,394.5797149059819,,4.474586954209151,0.10926341216381752,482.7215528843689,,6.391199650599529,0.0024906626316044114,,0.001
53,0.13610651139535157,0.1063247426759963,397.09022731407015,,4.445211367293265,0.10854661555153856,465.9077278974299,,6.349271706311284,0.002403909584554662,,0.001
54,0.13451897163017124,0.10540622764942693,388.16989614449295,,4.383351183755388,0.10703641432699319,450.20091866718457,,6.2609347475114046,0.00232286832468599,,0.001
55,0.13269194945985197,0.10396289504041858,383.05405440984987,,4.335975852025484,0.10587892580009436,462.1906357936579,,6.193229189702196,0.002384730779825978,,0.001
56,0.13041192190904244,0.10269302743322709,369.5852367924709,,4.298634381435896,0.10496791794194447,436.45077356179917,,6.139941149457109,0.002251922719733221,,0.001
57,0.12866132794057622,0.10152463454241846,361.8225582347197,,4.246994460720882,0.10370639470721996,445.3130739391982,,6.066150237226524,0.0022976488743831434,,0.001
58,0.1283564574870409,0.10087625477828231,366.4026884191176,,4.21665224789976,0.10296618062162761,423.46859685691334,,6.022852522909185,0.002184939544437773,,0.001
59,0.1262076321770163,0.09966649290393381,353.8818365358839,,4.153396082588583,0.10142112965532762,427.76106783777794,,5.932477080659863,0.002207087088928803,,0.001
